t,Delta_t,x_wf,y_wf,z_wf,phi_wf,psi_wf,theta_wf,zeta
[s],[s],[m],[m],[m],[rad],[rad],[rad],[m]
4354.4,0.2,0.02297103,-0.06042789,0.3269365,0.002460163,0.002426636,-0.01295839,0.5406551
4354.6,0.2,0.02414586,-0.06765772,0.2798255,0.003956073,0.002297372,-0.01291025,0.3884265
4354.8,0.2,0.02484499,-0.07312763,0.2197628,0.005335671,0.00206192,-0.01224819,0.2856228
4355.0,0.2,0.02503803,-0.07669154,0.149827,0.006523104,0.001729419,-0.01101754,0.225615
4355.2,0.2,0.02469533,-0.07824589,0.07354807,0.007450565,0.001313469,-0.009293388,0.1948271
4355.4,0.2,0.0237874,-0.07772506,-0.005306514,0.008063237,0.0008316883,-0.007175987,0.1798858
4355.6,0.2,0.02228665,-0.07510124,-0.08295046,0.008323158,0.000304943,-0.004784421,0.1705219
4355.8,0.2,0.02017154,-0.07038901,-0.1557887,0.008211681,-0.0002437051,-0.002249014,0.1587615
4356.0,0.2,0.01743223,-0.06365286,-0.2206059,0.007730458,-0.0007902,0.0002970551,0.1366779
4356.2,0.2,0.0140765,-0.05501477,-0.2747232,0.006901091,-0.00131069,0.00272625,0.09508666
4356.4,0.2,0.01013489,-0.04465934,-0.3161154,0.005763625,-0.001782609,0.00492457,0.02446882
4356.6,0.2,0.005664326,-0.03283473,-0.343483,0.004374107,-0.002185586,0.006798119,-0.08201448
4356.8,0.2,0.0007500931,-0.01984922,-0.3562754,0.0028013,-0.002502205,0.008277775,-0.224583
4357.0,0.2,-0.004493471,-0.006063966,-0.3546654,0.001122691,-0.00271865,0.009321566,-0.3935193
4357.2,0.2,-0.009923473,0.008117078,-0.3394788,-0.0005800776,-0.002825279,0.009914679,-0.5678857
4357.4,0.2,-0.01537006,0.02225936,-0.3120874,-0.002226113,-0.0028171,0.01006729,-0.71728
4357.6,0.2,-0.02063947,0.03591176,-0.2742753,-0.003740154,-0.002694109,0.009810687,-0.8070219
4357.8,0.2,-0.02551931,0.04862243,-0.2280936,-0.005057003,-0.002461405,0.009192322,-0.8062718
4358.0,0.2,-0.02978646,0.05995649,-0.1757186,-0.006125087,-0.002129014,0.008270458,-0.6974357
4358.2,0.2,-0.03321822,0.06951472,-0.1193255,-0.006908814,-0.001711405,0.007109062,-0.4841169
4358.4,0.2,-0.03560611,0.07695222,-0.06098927,-0.00738956,-0.001226742,0.005773404,-0.1944472
4358.6,0.2,-0.0367716,0.08199523,-0.002617826,-0.007565304,-0.0006959349,0.004326627,0.1225682
4358.8,0.2,-0.03658205,0.08445455,0.05408121,-0.007449095,-0.000141608,0.002827376,0.407936
4359.0,0.2,-0.034965,0.08423429,0.1076054,-0.007066613,0.0004129502,0.001328395,0.6082332
4359.2,0.2,-0.0319189,0.08133567,0.1566419,-0.00645316,0.0009447981,-0.0001240996,0.6909911
4359.4,0.2,-0.02751858,0.07585618,0.2000413,-0.005650383,0.001432302,-0.001490498,0.6544631
4359.6,0.2,-0.02191447,0.06798494,0.2367928,-0.004703023,0.001856052,-0.002737541,0.527955
4359.8,0.2,-0.01532539,0.05799501,0.266008,-0.003655923,0.002199714,-0.003837932,0.3622221
4360.0,0.2,-0.008025213,0.04623324,0.2869203,-0.002551525,0.002450801,-0.004769942,0.2131081
4360.2,0.2,-0.00032513,0.03310779,0.2989001,-0.001428018,0.002601273,-0.005517118,0.1240414
4360.4,0.2,0.007446926,0.01907318,0.3014853,-0.0003182702,0.002647904,-0.006068115,0.1132182
4360.6,0.2,0.01496725,0.004612737,0.2944205,0.0007504425,0.002592326,-0.006416661,0.1693214
4360.8,0.2,0.02193568,-0.009781037,0.2776998,0.001755957,0.002440725,-0.00656159,0.2564508
4361.0,0.2,0.02809148,-0.02362738,0.2516059,0.002680199,0.002203219,-0.006506855,0.3259547
4361.2,0.2,0.03322457,-0.03647778,0.2167396,0.003507877,0.001892987,-0.00626144,0.3311367
4361.4,0.2,0.03718177,-0.04793431,0.174036,0.00422522,0.001525289,-0.005839099,0.2406655
4361.6,0.2,0.0398682,-0.05766399,0.1247636,0.00481907,0.001116504,-0.005257882,0.04753912
4361.8,0.2,0.04124468,-0.065408,0.07050481,0.005276532,0.0006833127,-0.004539522,-0.2280938
4362.0,0.2,0.04132206,-0.07098545,0.01311745,0.005585296,0.0002420675,-0.003708741,-0.5425907
4362.2,0.2,0.04015386,-0.07429205,-0.0453228,0.005734547,-0.0001916241,-0.002792592,-0.8381575
4362.4,0.2,0.03782806,-0.07529548,-0.1025977,0.005716269,-0.0006031763,-0.001819912,-1.056025
4362.6,0.2,0.03445913,-0.0740288,-0.1564366,0.005526667,-0.0009792397,-0.0008209035,-1.150567
4362.8,0.2,0.03018089,-0.07058395,-0.2046186,0.005167404,-0.001307945,0.0001732538,-1.100734
4363.0,0.2,0.02514054,-0.0651063,-0.245079,0.004646411,-0.001579225,0.001130869,-0.9153196
4363.2,0.2,0.01949386,-0.0577906,-0.2760178,0.003978168,-0.001785214,0.002020468,-0.6300393
4363.4,0.2,0.01340134,-0.04887763,-0.2960007,0.00318345,-0.001920655,0.002811875,-0.2969872
4363.6,0.2,0.007024651,-0.03865025,-0.3040474,0.002288658,-0.001983224,0.003477671,0.03010015
4363.8,0.2,0.0005231289,-0.02742751,-0.2997027,0.001324898,-0.001973659,0.003994907,0.3095928
4364.0,0.2,-0.005950133,-0.01555604,-0.2830824,0.0003269045,-0.001895641,0.00434683,0.519874
4364.2,0.2,-0.01225224,-0.003398805,-0.2548902,-0.0006681391,-0.001755427,0.004524344,0.6590532
4364.4,0.2,-0.01825398,0.008677487,-0.2164023,-0.001621958,-0.001561315,0.004526912,0.7377228
4364.6,0.2,-0.02384181,0.02031452,-0.1694158,-0.002496831,-0.001323064,0.004362746,0.7689548
4364.8,0.2,-0.02891777,0.03117229,-0.1161621,-0.003257593,-0.001051388,0.004048224,0.7605756
4365.0,0.2,-0.03339684,0.04093592,-0.05918976,-0.003873934,-0.0007575948,0.003606678,0.7130903
4365.2,0.2,-0.03720264,0.04931998,-0.001223932,-0.004322749,-0.0004533552,0.00306676,0.6233981
4365.4,0.2,-0.04026261,0.05607197,0.05498581,-0.004590143,-0.0001505066,0.002460678,0.491406
4365.6,0.2,-0.04250472,0.06097742,0.1068172,-0.00467263,0.00013923,0.001822491,0.3254186
4365.8,0.2,-0.04385735,0.06386853,0.1519149,-0.004577163,0.0004047295,0.001186605,0.1432712
4366.0,0.2,-0.044253,0.06463633,0.1883086,-0.004319898,0.0006361498,0.0005864261,-0.03121616
4366.2,0.2,-0.04363545,0.06324493,0.2145056,-0.003923902,0.0008257283,5.304553e-05,-0.174386
4366.4,0.2,-0.04196839,0.05974385,0.2295566,-0.003416322,0.0009684937,-0.000386212,-0.2684414
4366.6,0.2,-0.03924332,0.05427462,0.2330963,-0.002825686,0.001062669,-0.0007094956,-0.3045685
4366.8,0.2,-0.03548411,0.04706803,0.2253602,-0.002179939,0.001109601,-0.0009023741,-0.2833201
4367.0,0.2,-0.03074734,0.03843142,0.2071779,-0.001505547,0.001113193,-0.0009598244,-0.213638
4367.2,0.2,-0.02511854,0.02872762,0.1799397,-0.0008276164,0.001078968,-0.0008878961,-0.1119286
4367.4,0.2,-0.01870654,0.01835011,0.1455324,-0.0001705742,0.001013031,-0.000704595,-0.001249055
4367.6,0.2,-0.01163826,0.007699442,0.1062401,0.0004412232,0.0009212408,-0.0004395528,0.09090428
4367.8,0.2,-0.004056559,-0.002834758,0.0646088,0.0009836003,0.000808816,-0.000132205,0.1379763
4368.0,0.2,0.003878092,-0.01288448,0.02328147,0.001433744,0.0006804651,0.0001715315,0.122958
4368.2,0.2,0.01198294,-0.02210812,-0.01518685,0.001772399,0.0005409089,0.0004237851,0.04736116
4368.4,0.2,0.02004802,-0.03019315,-0.04851468,0.0019866,0.0003955287,0.000579884,-0.06445867
4368.6,0.2,0.0278345,-0.03686122,-0.07486111,0.002072184,0.0002508063,0.0006033977,-0.1701434
4368.8,0.2,0.0350794,-0.04187901,-0.09295509,0.002035304,0.0001142939,0.0004703175,-0.2241093
4369.0,0.2,0.04150823,-0.04507519,-0.1021726,0.001892409,-5.986273e-06,0.0001717811,-0.1975447
4369.2,0.2,0.04685474,-0.04636055,-0.1025554,0.001668528,-0.0001026042,-0.0002849746,-0.09464862
4369.4,0.2,0.0508846,-0.04574586,-0.09477207,0.001394178,-0.000169968,-0.0008774243,0.04403716
4369.6,0.2,0.05341872,-0.04335129,-0.08003083,0.001101531,-0.0002053989,-0.001570035,0.1554416
4369.8,0.2,0.05435126,-0.03940277,-0.0599573,0.0008206191,-0.0002097223,-0.002317538,0.1809834
4370.0,0.2,0.05365911,-0.03421385,-0.03645188,0.0005762623,-0.0001872047,-0.00306868,0.09537124
4370.2,0.2,0.05140116,-0.02815537,-0.01154189,0.000386172,-0.0001448573,-0.003770009,-0.07686314
4370.4,0.2,0.04770832,-0.02161845,0.01276022,0.0002603113,-9.129496e-05,-0.00436941,-0.266852
4370.6,0.2,0.04276704,-0.01497781,0.03458416,0.0002013323,-3.544183e-05,-0.004819268,-0.3888628
4370.8,0.2,0.03680008,-0.008561902,0.05230934,0.0002057171,1.462359e-05,-0.005079252,-0.3789035
4371.0,0.2,0.03004811,-0.002634005,0.06465006,0.0002652178,5.247192e-05,-0.005118716,-0.2271759
4371.2,0.2,0.0227549,0.002614445,0.07071705,0.0003682721,7.369207e-05,-0.004918715,0.01138689
4371.4,0.2,0.01515715,0.007060127,0.0700547,0.0005012167,7.587071e-05,-0.004473521,0.2350303
4371.6,0.2,0.007478661,0.01063741,0.06265368,0.0006492625,5.831461e-05,-0.003791476,0.3352214
4371.8,0.2,-7.253192e-05,0.01332553,0.04893882,0.0007972895,2.167559e-05,-0.002894988,0.2421152
4372.0,0.2,-0.007305975,0.01513701,0.02973275,0.0009305531,-3.238985e-05,-0.001819572,-0.04418086
4372.2,0.2,-0.01405101,0.01610947,0.006197034,0.001035371,-0.0001014559,-0.0006118926,-0.4501372
4372.4,0.2,-0.02016022,0.01630134,-0.02024579,0.001099813,-0.0001824537,0.0006730385,-0.8545346
4372.6,0.2,-0.02551391,0.01579049,-0.04800415,0.001114367,-0.0002717329,0.001975268,-1.132199
4372.8,0.2,-0.03002461,0.01467434,-0.07541667,0.001072538,-0.0003651192,0.00323358,-1.197287
4373.0,0.2,-0.03364019,0.01306953,-0.1008513,0.0009713011,-0.0004580177,0.004389107,-1.028906
4373.2,0.2,-0.03634427,0.01110996,-0.122797,0.0008113853,-0.0005455837,0.005388576,-0.6705196
4373.4,0.2,-0.03815338,0.008942348,-0.1399435,0.0005973301,-0.0006229495,0.006186976,-0.2064057
4373.6,0.2,-0.03911088,0.00671936,-0.1512431,0.0003373059,-0.0006854768,0.006749526,0.2723269
4373.8,0.2,-0.03927898,0.004590792,-0.1559564,4.268302e-05,-0.0007289947,0.007052912,0.696807
4374.0,0.2,-0.03873032,0.002693721,-0.1536792,-0.0002726481,-0.0007499962,0.007085832,1.033534
4374.2,0.2,-0.03754083,0.001142811,-0.1443539,-0.0005931812,-0.0007457772,0.006848923,1.279305
4374.4,0.2,-0.03578512,2.200176e-05,-0.1282657,-0.0009028688,-0.0007145245,0.006354197,1.444333
4374.6,0.2,-0.03353448,-0.0006213135,-0.1060243,-0.001186279,-0.0006553699,0.005624095,1.534539
4374.8,0.2,-0.03085714,-0.0007788038,-0.07853132,-0.001429717,-0.0005684302,0.004690274,1.542721
4375.0,0.2,-0.02781938,-0.0004800261,-0.04693427,-0.001622177,-0.0004548518,0.00359222,1.452505
4375.2,0.2,-0.02448631,0.0002122905,-0.01256755,-0.001756021,-0.0003168673,0.00237572,1.25176
4375.4,0.2,-0.02092135,0.001209836,0.02311563,-0.001827303,-0.0001578581,0.001091196,0.9472288
4375.6,0.2,-0.01718447,0.002408114,0.05861626,-0.00183574,1.759127e-05,-0.0002081621,0.5716286
4375.8,0.2,-0.01332976,0.003696388,0.09246188,-0.001784378,0.0002036727,-0.001468494,0.1783967
4376.0,0.2,-0.009403475,0.004966955,0.1232729,-0.001679067,0.0003933979,-0.002637638,-0.1745206
4376.2,0.2,-0.005443826,0.006122864,0.1498185,-0.001527837,0.0005787392,-0.003667703,-0.4449188
4376.4,0.2,-0.001482844,0.007083579,0.1710612,-0.00134029,0.0007509019,-0.004517695,-0.6214601
4376.6,0.2,0.002449766,0.00778859,0.1861894,-0.001127026,0.00090075,-0.005155944,-0.7264928
4376.8,0.2,0.00632186,0.008199261,0.1946395,-0.0008990797,0.001019397,-0.005562035,-0.8046734
4377.0,0.2,0.01009455,0.008299355,0.1961099,-0.0006673209,0.001098941,-0.005727953,-0.901759
4377.2,0.2,0.01371962,0.008094499,0.1905677,-0.0004417413,0.001133279,-0.005658239,-1.04241
4377.4,0.2,0.01713939,0.007610571,0.1782468,-0.0002306442,0.001118911,-0.005369114,-1.216576
4377.6,0.2,0.020289,0.006890635,0.1596368,-3.981204e-05,0.001055585,-0.00488669,-1.380655
4377.8,0.2,0.02310057,0.005989885,0.1354623,0.0001281694,0.0009466388,-0.004244527,-1.473421
4378.0,0.2,0.02550811,0.004968251,0.1066507,0.0002742053,0.0007989138,-0.003480894,-1.440438
4378.2,0.2,0.02745261,0.00388084,0.07429292,0.0004023997,0.0006221774,-0.002636107,-1.256853
4378.4,0.2,0.02888644,0.002767258,0.03959817,0.0005190798,0.0004280835,-0.001750205,-0.9390133
4378.6,0.2,0.02977708,0.001641776,0.003848907,0.0006312076,0.000228815,-0.0008611671,-0.5400345
4378.8,0.2,0.03010995,0.0004868564,-0.03164161,0.0007444421,3.563566e-05,-3.668776e-06,-0.1313166
4379.0,0.2,0.02989027,-0.0007473735,-0.06556749,0.0008612652,-0.0001423706,0.0007916743,0.2219505
4379.2,0.2,0.0291434,-0.00213599,-0.09666525,0.0009796381,-0.0002991201,0.001498725,0.4808433
4379.4,0.2,0.02791335,-0.003764244,-0.123749,0.001092586,-0.0004317404,0.00209604,0.6402238
4379.6,0.2,0.02625871,-0.005706398,-0.1457491,0.00118892,-0.000540143,0.002566998,0.721669
4379.8,0.2,0.02424635,-0.008002015,-0.1617573,0.001255038,-0.0006260759,0.002899879,0.7566241
4380.0,0.2,0.02194348,-0.01063457,-0.171076,0.001277492,-0.0006919042,0.003087932,0.7689232
4380.2,0.2,0.01940965,-0.01351736,-0.1732694,0.001245788,-0.0007394256,0.003129393,0.7654986
4380.4,0.2,0.0166908,-0.0164907,-0.1682078,0.001154843,-0.0007690154,0.003027468,0.7392773
4380.6,0.2,0.01381683,-0.01933218,-0.1560982,0.001006568,-0.0007793047,0.002790263,0.6814598
4380.8,0.2,0.01080396,-0.02177925,-0.1374935,0.0008102464,-0.0007674563,0.002430668,0.5951441
4381.0,0.2,0.007661226,-0.02356069,-0.1132774,0.0005816579,-0.0007299517,0.001966184,0.5014327
4381.2,0.2,0.004399833,-0.02443176,-0.08462496,0.0003411424,-0.0006636871,0.00141866,0.4332779
4381.4,0.2,0.001042544,-0.02420717,-0.0529435,0.0001109951,-0.000567108,0.000813857,0.4192853
4381.6,0.2,-0.002369379,-0.02278652,-0.01979945,-8.732121e-05,-0.0004411267,0.0001807651,0.4658046
4381.8,0.2,-0.005773835,-0.02016861,0.0131609,-0.0002356976,-0.0002896286,-0.0004494151,0.5475072
4382.0,0.2,-0.009090871,-0.01645305,0.04429219,-0.000321308,-0.0001194843,-0.001044644,0.6130395
4382.2,0.2,-0.01223031,-0.0118302,0.07202864,-0.0003377814,5.99124e-05,-0.001573735,0.604903
4382.4,0.2,-0.0151021,-0.006561831,0.09495953,-0.0002856121,0.0002374696,-0.002008228,0.4851915
4382.6,0.2,-0.01762672,-0.0009560837,0.111901,-0.0001719051,0.0004014296,-0.002324279,0.2551464
4382.8,0.2,-0.01974347,0.004659691,0.121963,-9.594145e-06,0.0005404509,-0.002504329,-0.04127154
4383.0,0.2,-0.02141495,0.009965184,0.1246077,0.0001837494,0.0006446086,-0.002538383,-0.3323827
4383.2,0.2,-0.02262739,0.01467044,0.1196945,0.0003874371,0.00070623,-0.002424732,-0.5462515
4383.4,0.2,-0.02338772,0.01853506,0.1075039,0.0005794628,0.0007205212,-0.002170057,-0.6385954
4383.6,0.2,-0.02371894,0.02138276,0.08873425,0.0007385134,0.0006859665,-0.001788909,-0.6088968
4383.8,0.2,-0.02365516,0.0231111,0.06446792,0.0008460595,0.000604491,-0.001302597,-0.4980026
4384.0,0.2,-0.02323793,0.02369607,0.03610662,0.0008883076,0.000481371,-0.0007376023,-0.3690095
4384.2,0.2,-0.02251395,0.02319123,0.005282899,0.0008577208,0.0003248765,-0.0001236181,-0.2806007
4384.4,0.2,-0.02153394,0.02172107,-0.02624335,0.0007538017,0.0001456379,0.0005086061,-0.2647858
4384.6,0.2,-0.02035177,0.01946881,-0.05669119,0.0005829086,-4.423685e-05,0.001129426,-0.3181343
4384.8,0.2,-0.01902272,0.01665928,-0.08435691,0.0003570441,-0.0002322274,0.001712236,-0.408785
4385.0,0.2,-0.0176004,0.0135385,-0.1076967,9.177215e-05,-0.0004065285,0.002234934,-0.4942429
4385.2,0.2,-0.0161321,0.01035222,-0.1253901,-0.0001963623,-0.0005570889,0.00268072,-0.5406901
4385.4,0.2,-0.01465346,0.007326027,-0.1363867,-0.0004924005,-0.0006764056,0.003038116,-0.5349898
4385.6,0.2,-0.01318371,0.004649259,-0.1399382,-0.0007849952,-0.0007599535,0.003300235,-0.4850885
4385.8,0.2,-0.01172264,0.002464319,-0.1356234,-0.001067484,-0.0008061945,0.00346348,-0.4105553
4386.0,0.2,-0.01025048,0.0008618339,-0.1233675,-0.001337823,-0.0008161929,0.003525997,-0.3295176
4386.2,0.2,-0.008731082,-0.0001189716,-0.1034563,-0.001597458,-0.0007929394,0.003486275,-0.2492203
4386.4,0.2,-0.007117949,-0.0004860959,-0.07654444,-0.001849422,-0.0007405293,0.003342243,-0.1647591
4386.6,0.2,-0.00536208,-0.0002884249,-0.04365037,-0.002096095,-0.0006633511,0.003091143,-0.06585469
4386.8,0.2,-0.003420239,0.0003913459,-0.006135993,-0.002337039,-0.000565409,0.002730238,0.05268466
4387.0,0.2,-0.001262194,0.001443702,0.03433411,-0.002567259,-0.0004498536,0.002258235,0.1829076
4387.2,0.2,0.001124176,0.002738976,0.07585362,-0.002776084,-0.0003187428,0.00167713,0.3027688
4387.4,0.2,0.003730476,0.004133793,0.1163539,-0.002946746,-0.0001730237,0.000994101,0.3833137
4387.6,0.2,0.006528178,0.005477393,0.1536981,-0.003056695,-1.271803e-05,0.0002230318,0.4009603
4387.8,0.2,0.009471432,0.006617624,0.185786,-0.00307868,0.0001626949,-0.0006146328,0.349293
4388.0,0.2,0.01250173,0.007406093,0.210665,-0.002982679,0.0003536904,-0.001489919,0.2448624
4388.2,0.2,0.01555374,0.007701934,0.2266442,-0.002738762,0.0005599085,-0.0023673,0.1240542
4388.4,0.2,0.01856151,0.007374135,0.2324066,-0.00232089,0.0007792077,-0.003206551,0.03192876
4388.6,0.2,0.02146418,0.006303205,0.2271152,-0.001711436,0.001006679,-0.00396533,0.007303555
4388.8,0.2,0.02421008,0.00438398,0.210503,-0.0009059621,0.001233823,-0.004602241,0.06983498
4389.0,0.2,0.02675829,0.001531917,0.1829378,8.251375e-05,0.001448134,-0.005080118,0.2138657
4389.2,0.2,0.02907646,-0.002305091,0.1454493,0.001220687,0.001633348,-0.005369197,0.4108858
4389.4,0.2,0.0311348,-0.007128723,0.09970796,0.002454438,0.001770509,-0.005449876,0.6189466
4389.6,0.2,0.03289669,-0.01286774,0.0479502,0.003711207,0.001839848,-0.005314741,0.7948289
4389.8,0.2,0.03430777,-0.01935524,-0.007150019,0.004905351,0.001823281,-0.004969592,0.9042683
4390.0,0.2,0.03528629,-0.0263119,-0.06265433,0.005945997,0.00170715,-0.004433322,0.9271597
4390.2,0.2,0.03571798,-0.03334191,-0.1155623,0.006746333,0.001484712,-0.003736585,0.8574677
4390.4,0.2,0.03545828,-0.03994694,-0.1630224,0.007232979,0.001157901,-0.002919359,0.7000749
4390.6,0.2,0.03434342,-0.0455601,-0.2025318,0.00735402,0.0007380044,-0.002027642,0.467704
4390.8,0.2,0.0322096,-0.04959753,-0.2321037,0.007084571,0.0002451103,-0.001109605,0.1799517
4391.0,0.2,0.02891773,-0.05152081,-0.250392,0.006429219,-0.0002935658,-0.0002115887,-0.1358962
4391.2,0.2,0.02437905,-0.0509006,-0.2567629,0.005421284,-0.0008461654,0.0006256552,-0.4447412
4391.4,0.2,0.01857691,-0.04747091,-0.2513138,0.004119326,-0.001379049,0.001370137,-0.7071613
4391.6,0.2,0.01158053,-0.04116542,-0.2348392,0.002601656,-0.001859603,0.00200089,-0.8876732
4391.8,0.2,0.003548394,-0.03213088,-0.2087517,0.0009596854,-0.002258665,0.0025091,-0.9657536
4392.0,0.2,-0.005278333,-0.02071738,-0.1749615,-0.0007091344,-0.002552388,0.002897928,-0.9448384
4392.2,0.2,-0.01459038,-0.007449309,-0.1357245,-0.002308279,-0.002723538,0.003180996,-0.8539906
4392.4,0.2,-0.02402944,0.007016454,-0.09346898,-0.003748672,-0.002762305,0.003379627,-0.7394348
4392.6,0.2,-0.03320846,0.02193815,-0.05061246,-0.004954551,-0.002666725,0.003519089,-0.647787
4392.8,0.2,-0.0417311,0.03653693,-0.009385986,-0.005868428,-0.002442787,0.003624307,-0.6073155
4393.0,0.2,-0.0492098,0.0500417,0.02831876,-0.006454828,-0.002104185,0.003715604,-0.6154652
4393.2,0.2,-0.0552833,0.06173017,0.06106325,-0.006702382,-0.001671612,0.003805144,-0.638823
4393.4,0.2,-0.0596348,0.07096669,0.08792487,-0.006623881,-0.001171505,0.00389464,-0.6263808
4393.6,0.2,-0.06201153,0.07723737,0.1085034,-0.006254031,-0.0006341876,0.00397475,-0.5308502
4393.8,0.2,-0.0622447,0.08018169,0.1228734,-0.005644992,-9.150602e-05,0.004026273,-0.3289548
4394.0,0.2,-0.06026755,0.07961805,0.1314933,-0.004860116,0.0004258248,0.00402294,-0.0320723
4394.2,0.2,-0.05612766,0.07555933,0.1350864,-0.003966727,0.0008908026,0.003935304,0.3168625
4394.4,0.2,-0.04999019,0.06821451,0.1345133,-0.003028949,0.001282276,0.003735071,0.6579674
4394.6,0.2,-0.04212958,0.05797382,0.1306537,-0.002101643,0.001586314,0.003399175,0.933449
4394.8,0.2,-0.03290976,0.04537777,0.1243109,-0.001226294,0.001796626,0.002913033,1.102938
4395.0,0.2,-0.02275524,0.03107313,0.1161491,-0.0004292827,0.001914051,0.002272648,1.150023
4395.2,0.2,-0.01211745,0.01576203,0.1066644,0.0002774689,0.001945287,0.001485473,1.07998
4395.4,0.2,-0.001441433,0.0001512309,0.09618711,0.0008939139,0.001901193,0.00057016,0.9128502
4395.6,0.2,0.008862446,-0.01509181,0.08490872,0.001428082,0.001794991,-0.000444522,0.6770245
4395.8,0.2,0.01843876,-0.02937149,0.07292367,0.001891878,0.001640655,-0.001521349,0.4060404
4396.0,0.2,0.02699832,-0.04218366,0.06027787,0.00229719,0.001451688,-0.002616644,0.1374758
4396.2,0.2,0.03432149,-0.05312335,0.04701532,0.002652837,0.001240309,-0.00368249,-0.08971365
4396.4,0.2,0.04025574,-0.06188413,0.03321657,0.002962596,0.001017014,-0.004669114,-0.2423141
4396.6,0.2,0.04470997,-0.06825275,0.01902472,0.003224375,0.0007903898,-0.005527409,-0.3036606
4396.8,0.2,0.04764768,-0.07210274,0.004656936,0.003430413,0.0005670807,-0.006211547,-0.2831399
4397.0,0.2,0.04908018,-0.07338858,-0.009598526,0.003568383,0.0003518564,-0.006681608,-0.2177065
4397.2,0.2,0.04906027,-0.07214112,-0.02339787,0.003623195,0.0001477636,-0.006906043,-0.1613174
4397.4,0.2,0.04767624,-0.06846322,-0.03636617,0.003579349,-4.360124e-05,-0.006863806,-0.1642191
4397.6,0.2,0.04504617,-0.06252465,-0.04812587,0.003423589,-0.0002216794,-0.006545985,-0.250309
4397.8,0.2,0.04131239,-0.05455554,-0.05832443,0.003147606,-0.0003864163,-0.005956813,-0.4035238
4398.0,0.2,0.03663668,-0.04483857,-0.06665678,0.002750383,-0.0005376814,-0.005114004,-0.571229
4398.2,0.2,0.03119657,-0.03370057,-0.07287991,0.002239842,-0.0006747568,-0.004048435,-0.6848371
4398.4,0.2,0.02518259,-0.02150471,-0.07681954,0.001633418,-0.0007960158,-0.002803178,-0.6891639
4398.6,0.2,0.01879633,-0.008643728,-0.0783708,0.0009574202,-0.000898869,-0.001431931,-0.5670195
4398.8,0.2,0.01224784,0.004466107,-0.07749701,0.0002452194,-0.0009799834,3.173092e-06,-0.3471869
4399.0,0.2,0.005751423,0.01739141,-0.07423049,-0.000465468,-0.001035702,0.001434381,-0.09174852
4399.2,0.2,-0.0004815001,0.02968999,-0.0686783,-0.001135742,-0.001062546,0.00279177,0.1311884
4399.4,0.2,-0.006252466,0.04092211,-0.06103311,-0.001728656,-0.001057675,0.004007234,0.2761744
4399.6,0.2,-0.01138818,0.05066505,-0.05158608,-0.002211938,-0.00101923,0.005018829,0.3368644
4399.8,0.2,-0.01575282,0.05852965,-0.0407359,-0.002560082,-0.0009465629,0.005775133,0.3430434
4400.0,0.2,-0.01925796,0.06417744,-0.02898731,-0.002755798,-0.0008403857,0.006239191,0.3409642
4400.2,0.2,-0.02186771,0.06733618,-0.0169335,-0.002790944,-0.0007029295,0.006391537,0.3678621
